ActualElapsedTime,AirTime,ArrDelay,ArrTime,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,CarrierDelay,DayOfWeek,DayofMonth,DepDelay,DepTime,Dest,Distance,Diverted,FlightNum,LateAircraftDelay,Month,NASDelay,Origin,SecurityDelay,Tail_Number,TaxiIn,TaxiOut,Reporting_Airline,WeatherDelay,Year,FlightDate,DayOfMonth,Quarter,Route,Carrier_Route,Is_DepDelayed,Is_DepDelayed_15min,Is_ArrDelayed,Is_ArrDelayed_15min,TimeOfDay,Carrier_Name,Delay_Category,TaxiOut_Airport_Median,TaxiOut_Deviation,TaxiOut_Efficiency_Score,TaxiIn_Airport_Median,TaxiIn_Deviation,TaxiIn_Efficiency_Score,Total_Taxi_Time,Total_Taxi_Expected,Total_Taxi_Deviation,Expected_AirTime,AirTime_Deviation,AirTime_Efficiency_Score,Elapsed_Time_Deviation,Schedule_Adherence_Score,Operational_Efficiency_Score,DepDelay_Category,ArrDelay_Category,Delay_Recovery,Recovery_Rate,Made_Up_Time,Total_Delay_Attributed,CarrierDelay_Pct,WeatherDelay_Pct,NASDelay_Pct,SecurityDelay_Pct,LateAircraftDelay_Pct,Is_Cascade_Victim,Cascade_Contribution_Pct,Prev_Flight_ArrDelay,Prev_Flight_Dest,Is_Valid_Rotation,Prev_Flight_ArrTime,Turnaround_Time,Turnaround_Minutes,Is_Quick_Turnaround,Is_Tight_Turnaround,Incoming_Delay_Risk,Cascade_Risk_Score,Daily_Flight_Sequence,Cumulative_Delay,Is_Weekend,Is_Holiday_Season,Is_Peak_Season,Week_Of_Month,Route_Avg_ArrDelay,Route_Std_ArrDelay,Route_Flight_Count,Route_Delay_Rate,Carrier_Avg_ArrDelay,Carrier_Std_ArrDelay,Carrier_Delay_Rate,Carrier_Avg_Efficiency,Origin_Avg_TaxiOut,Origin_Std_TaxiOut,Origin_Avg_DepDelay,Dest_Avg_TaxiIn,Dest_Std_TaxiIn,Dest_Avg_ArrDelay
127.0,,33.0,1210.0,1137,846,111.0,nan,0,0.0,3,8,17.0,903.0,PHL,678.0,0,138,0.0,10,0.0,ORD,0.0,nan,5.0,16.0,UA,0.0,1987,1987-10-08,8,4,ORD-PHL,UA_ORD-PHL,1,1,1,1,Morning,United Air Lines Inc.,Minor (15-45),16.0,0.0,1.0,5.0,0.0,1.0,21.0,21.0,0.0,81.36,,,16.0,0.8558558558558559,0.951951951951952,Moderate,Moderate,-16.0,-0.9411764705882353,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,26.0,LAX,0,1201.0,,,0,0,26.0,,26,184.0,0,0,0,2,10.863214837712519,34.113916675239636,1294,0.24518518518518517,8.57450984128194,33.69243437235446,0.20679164534586222,0.8128211376810331,17.659090060139704,10.87968122888779,11.478811110683052,6.146240345297592,4.663739342098765,8.923126313331776
88.0,,3.0,1133.0,1130,905,85.0,nan,0,0.0,3,8,0.0,905.0,DTW,363.0,0,1430,0.0,10,0.0,CWA,0.0,nan,8.0,9.0,NW,0.0,1987,1987-10-08,8,4,CWA-DTW,NW_CWA-DTW,0,0,1,0,Morning,Northwest Airlines Inc.,On-time,9.0,0.0,1.0,8.0,0.0,1.0,17.0,17.0,0.0,43.56,,,3.0,0.9647058823529412,0.9882352941176471,OnTime,Minor,-3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,33.0,PHL,0,1210.0,,,0,0,33.0,,27,187.0,0,0,0,2,-2.3333333333333335,7.312090444371341,6,0.0,5.521156671728957,32.633066746631066,0.1761806635093935,0.7782980408974326,10.220338983050848,8.389377101964802,9.75438596491228,8.92292457501238,5.003370116990046,5.159053314671078
61.0,,12.0,1010.0,958,859,59.0,nan,0,0.0,3,8,10.0,909.0,RIC,256.0,0,318,0.0,10,0.0,CLT,0.0,nan,5.0,14.0,PI,0.0,1987,1987-10-08,8,4,CLT-RIC,PI_CLT-RIC,1,0,1,0,Morning,Piedmont Aviation Inc.,On-time,14.0,0.0,1.0,5.0,0.0,1.0,19.0,19.0,0.0,30.72,,,2.0,0.9661016949152542,0.9887005649717514,Minor,Minor,-2.0,-0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,DTW,0,1133.0,,,0,0,3.0,,28,199.0,0,0,0,2,6.149295774647888,23.38121120982099,355,0.1685082872928177,10.550869565217392,22.130275982409987,0.2337252652710066,0.9683369952048173,15.528921544454855,8.268943162429077,8.68861915032352,4.863157894736842,1.8539062105693034,8.291588785046729
123.0,,1.0,1126.0,1125,920,125.0,nan,0,0.0,3,8,3.0,923.0,CLT,728.0,0,75,0.0,10,0.0,BOS,0.0,nan,5.0,16.0,PI,0.0,1987,1987-10-08,8,4,BOS-CLT,PI_BOS-CLT,1,0,1,0,Morning,Piedmont Aviation Inc.,On-time,16.0,0.0,1.0,5.0,0.0,1.0,21.0,21.0,0.0,87.36,,,-2.0,0.984,0.9946666666666667,Minor,Minor,2.0,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,RIC,0,1010.0,,,0,0,12.0,,29,200.0,0,0,0,2,8.183544303797468,33.618209340336314,474,0.21971252566735114,10.550869565217392,22.130275982409987,0.2337252652710066,0.9683369952048173,17.313198380566803,9.134591943478876,9.24046592372739,5.377611218568665,2.8474456803202197,5.303226124704025
48.0,,13.0,1017.0,1004,912,52.0,nan,0,0.0,3,8,17.0,929.0,FAT,158.0,0,886,0.0,10,0.0,SFO,0.0,nan,4.0,15.0,UA,0.0,1987,1987-10-08,8,4,SFO-FAT,UA_SFO-FAT,1,1,1,0,Morning,United Air Lines Inc.,On-time,15.0,0.0,1.0,4.0,0.0,1.0,19.0,19.0,0.0,18.96,,,-4.0,0.9230769230769231,0.9743589743589745,Moderate,Minor,4.0,0.23529411764705882,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,IAD,0,1028.0,,,0,0,2.0,,31,215.0,0,0,0,2,13.291338582677165,43.56314705720087,127,0.2727272727272727,8.57450984128194,33.69243437235446,0.20679164534586222,0.8128211376810331,15.828718932748538,6.279121826963138,9.760303991048117,4.2313167259786475,1.6614259802474196,5.517711171662126
59.0,,2.0,1028.0,1026,930,56.0,nan,0,0.0,3,8,-1.0,929.0,IAD,224.0,0,328,0.0,10,0.0,RDU,0.0,nan,6.0,11.0,UA,0.0,1987,1987-10-08,8,4,RDU-IAD,UA_RDU-IAD,0,0,1,0,Morning,United Air Lines Inc.,On-time,11.0,0.0,1.0,6.0,0.0,1.0,17.0,17.0,0.0,26.88,,,3.0,0.9464285714285714,0.9821428571428571,OnTime,Minor,-3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,CLT,0,1126.0,,,0,0,1.0,,30,202.0,0,0,0,2,2.825,32.13591474980482,120,0.16393442622950818,8.57450984128194,33.69243437235446,0.20679164534586222,0.8128211376810331,12.064754195929057,7.414519007273235,7.713194276012612,6.294829378958314,3.686646442700975,6.463594828424225
61.0,,32.0,1033.0,1001,915,46.0,nan,0,0.0,3,8,17.0,932.0,RNO,192.0,0,1451,0.0,10,0.0,SFO,0.0,nan,4.0,15.0,PS,0.0,1987,1987-10-08,8,4,SFO-RNO,PS_SFO-RNO,1,1,1,1,Morning,Pacific Southwest Airlines,Minor (15-45),15.0,0.0,1.0,4.0,0.0,1.0,19.0,19.0,0.0,23.04,,,15.0,0.6739130434782609,0.8913043478260869,Moderate,Moderate,-15.0,-0.8823529411764706,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13.0,FAT,0,1017.0,,,0,0,13.0,,32,247.0,0,0,0,2,9.990384615384615,23.175062212068983,312,0.2689873417721519,8.267727930535456,23.57766906933893,0.1875,0.9684258135272866,15.828718932748538,6.279121826963138,9.760303991048117,4.171867381764993,1.5935306831072638,7.921505905511811
92.0,,-4.0,1217.0,1221,945,96.0,nan,0,0.0,3,8,0.0,945.0,ATL,483.0,0,518,0.0,10,0.0,STL,0.0,nan,8.0,15.0,TW,0.0,1987,1987-10-08,8,4,STL-ATL,TW_STL-ATL,0,0,0,0,Morning,Trans World Airways LLC,Early (<15min),15.0,0.0,1.0,8.0,0.0,1.0,23.0,23.0,0.0,57.96,,,-4.0,0.9583333333333334,0.9861111111111112,OnTime,OnTime,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,32.0,RNO,0,1033.0,,,0,0,32.0,,33,243.0,0,0,0,2,8.602639296187684,31.07499609263876,682,0.20538243626062322,6.957207132144642,28.438816190137203,0.18585343531411389,0.832972239091773,16.222737186477644,8.384580094728898,8.247062632991026,8.632229301956313,4.459933083121641,8.319008574044785
60.0,,-8.0,1045.0,1053,945,68.0,nan,0,0.0,3,8,0.0,945.0,ORH,161.0,0,774,0.0,10,0.0,EWR,0.0,nan,3.0,22.0,CO,0.0,1987,1987-10-08,8,4,EWR-ORH,CO_EWR-ORH,0,0,0,0,Morning,Continental Air Lines Inc.,Early (<15min),22.0,0.0,1.0,3.0,0.0,1.0,25.0,25.0,0.0,19.32,,,-8.0,0.8823529411764706,0.9607843137254902,OnTime,OnTime,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-4.0,ATL,0,1217.0,,,0,0,0.0,,34,235.0,0,0,0,2,2.875,35.453943967591854,8,0.125,6.863721775559868,32.173316795082926,0.18999196811493174,0.8198076433885353,24.986547490068617,15.333600914751496,11.289008740933607,2.9098360655737703,0.6803511290898354,5.471153846153846
53.0,,-2.0,1053.0,1055,1000,55.0,nan,0,0.0,3,8,0.0,1000.0,HOU,239.0,0,15,0.0,10,0.0,DAL,0.0,nan,4.0,7.0,WN,0.0,1987,1987-10-08,8,4,DAL-HOU,WN_DAL-HOU,0,0,0,0,Morning,Southwest Airlines Co.,Early (<15min),7.0,0.0,1.0,4.0,0.0,1.0,11.0,11.0,0.0,28.68,,,-2.0,0.9636363636363636,0.9878787878787879,OnTime,OnTime,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-8.0,ORH,0,1045.0,,,0,0,0.0,,35,233.0,0,0,0,2,8.442925089179548,29.426068853027356,1682,0.15897435897435896,5.548967815983523,24.533387762903637,0.16065711354947002,0.7787836619701237,7.9024200854147795,4.657912203645328,8.051685393258428,4.034908428614793,2.019059071377202,6.027186272482944
95.0,,17.0,1036.0,1019,955,84.0,nan,0,0.0,3,8,6.0,1001.0,ORD,412.0,0,305,0.0,10,0.0,PIT,0.0,nan,7.0,13.0,US,0.0,1987,1987-10-08,8,4,PIT-ORD,US_PIT-ORD,1,0,1,1,Morning,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),Minor (15-45),13.0,0.0,1.0,7.0,0.0,1.0,20.0,20.0,0.0,49.44,,,11.0,0.8690476190476191,0.9563492063492064,Minor,Moderate,-11.0,-1.8333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-2.0,HOU,0,1053.0,,,0,0,0.0,,36,250.0,0,0,0,2,8.32903981264637,31.8721533875938,854,0.20090805902383654,6.569693745999405,26.68990286449396,0.18775981117452265,0.8042717699036288,13.947540399239545,7.00776909220941,8.442515875415785,7.541140352499491,5.293421513912155,9.485853117288084
72.0,,-8.0,1142.0,1150,1030,80.0,nan,0,0.0,3,8,0.0,1030.0,BOS,399.0,0,790,0.0,10,0.0,DCA,0.0,nan,6.0,13.0,EA,0.0,1987,1987-10-08,8,4,DCA-BOS,EA_DCA-BOS,0,0,0,0,Morning,Eastern Air Lines Inc.,Early (<15min),13.0,0.0,1.0,6.0,0.0,1.0,19.0,19.0,0.0,47.88,,,-8.0,0.9,0.9666666666666667,OnTime,OnTime,8.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.0,ORD,0,1036.0,,,0,0,17.0,,37,242.0,0,0,0,2,5.495836487509463,33.38982592162281,1321,0.17485549132947978,7.197746478873239,29.555714645375282,0.1719530300985288,0.9714079231084499,14.319821915077414,8.88360890920147,5.901138077608666,6.7712877123412465,3.472830203526032,9.098783265736985
35.0,,2.0,1122.0,1120,1040,40.0,nan,0,0.0,3,8,7.0,1047.0,BUF,134.0,0,861,0.0,10,0.0,SYR,0.0,nan,3.0,11.0,PI,0.0,1987,1987-10-08,8,4,SYR-BUF,PI_SYR-BUF,1,0,1,0,Morning,Piedmont Aviation Inc.,On-time,11.0,0.0,1.0,3.0,0.0,1.0,14.0,14.0,0.0,16.080000000000002,,,-5.0,0.875,0.9583333333333334,Minor,Minor,5.0,0.7142857142857143,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-8.0,BOS,0,1142.0,,,0,0,0.0,,38,244.0,0,0,0,2,3.6923076923076925,13.885156493543832,39,0.07692307692307693,10.550869565217392,22.130275982409987,0.2337252652710066,0.9683369952048173,12.4268156424581,8.514099581383954,6.409935532802427,3.5402701350675336,1.9450170810683818,8.348136804492087
77.0,,19.0,1315.0,1256,1030,86.0,nan,0,0.0,3,8,28.0,1058.0,SLC,546.0,0,1670,0.0,10,0.0,GEG,0.0,nan,5.0,10.0,DL,0.0,1987,1987-10-08,8,4,GEG-SLC,DL_GEG-SLC,1,1,1,1,Morning,Delta Air Lines Inc.,Minor (15-45),10.0,0.0,1.0,5.0,0.0,1.0,15.0,15.0,0.0,65.52000000000001,,,-9.0,0.8953488372093024,0.9651162790697674,Moderate,Moderate,9.0,0.32142857142857145,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,BUF,0,1122.0,,,0,0,2.0,,39,263.0,0,0,0,2,2.6126482213438735,19.1452301993908,253,0.0933852140077821,7.617675655146221,27.62574698213437,0.19384771452440624,0.8094641072003506,10.188920454545455,4.833152757739791,5.982245681381958,5.521046784347611,3.0261225407134287,5.575189145251048
49.0,,-1.0,1149.0,1150,1100,50.0,nan,0,0.0,3,8,0.0,1100.0,LEX,258.0,0,784,0.0,10,0.0,ROA,0.0,nan,4.0,9.0,PI,0.0,1987,1987-10-08,8,4,ROA-LEX,PI_ROA-LEX,0,0,0,0,Morning,Piedmont Aviation Inc.,Early (<15min),9.0,0.0,1.0,4.0,0.0,1.0,13.0,13.0,0.0,30.96,,,-1.0,0.98,0.9933333333333333,OnTime,OnTime,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,19.0,SLC,0,1315.0,,,0,0,19.0,,40,262.0,0,0,0,2,-1.0,,1,0.0,10.550869565217392,22.130275982409987,0.2337252652710066,0.9683369952048173,9.495511669658887,4.645187573009587,7.741758241758242,4.404739336492891,1.9186927038877593,9.066473988439306
59.0,,-5.0,1159.0,1204,1100,64.0,nan,0,0.0,3,8,0.0,1100.0,DTW,296.0,0,1029,0.0,10,0.0,ROC,0.0,nan,8.0,11.0,NW,0.0,1987,1987-10-08,8,4,ROC-DTW,NW_ROC-DTW,0,0,0,0,Morning,Northwest Airlines Inc.,Early (<15min),11.0,0.0,1.0,8.0,0.0,1.0,19.0,19.0,0.0,35.519999999999996,,,-5.0,0.921875,0.9739583333333334,OnTime,OnTime,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,LEX,0,1149.0,,,0,0,0.0,,41,257.0,0,0,0,2,-1.1013215859030836,16.563723770587856,227,0.07264957264957266,5.521156671728957,32.633066746631066,0.1761806635093935,0.7782980408974326,11.973568281938325,7.902669326460952,7.04524886877828,8.92292457501238,5.003370116990046,5.159053314671078
153.0,,4.0,1238.0,1234,1105,149.0,nan,0,0.0,3,8,0.0,1105.0,ORD,1005.0,0,816,0.0,10,0.0,MCO,0.0,nan,7.0,12.0,DL,0.0,1987,1987-10-08,8,4,MCO-ORD,DL_MCO-ORD,0,0,1,0,Morning,Delta Air Lines Inc.,On-time,12.0,0.0,1.0,7.0,0.0,1.0,19.0,19.0,0.0,120.6,,,4.0,0.9731543624161074,0.9910514541387024,OnTime,Minor,-4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-5.0,DTW,0,1159.0,,,0,0,0.0,,42,261.0,0,0,0,2,9.683690280065898,36.481634887284464,607,0.21788617886178863,7.617675655146221,27.62574698213437,0.19384771452440624,0.8094641072003506,13.157970560601315,6.542115350191362,8.036082800531746,7.541140352499491,5.293421513912155,9.485853117288084
72.0,,1.0,1245.0,1244,1135,69.0,nan,0,0.0,3,8,-2.0,1133.0,PHL,405.0,0,582,0.0,10,0.0,CMH,0.0,nan,5.0,10.0,US,0.0,1987,1987-10-08,8,4,CMH-PHL,US_CMH-PHL,0,0,1,0,Morning,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),On-time,10.0,0.0,1.0,5.0,0.0,1.0,15.0,15.0,0.0,48.6,,,3.0,0.9565217391304348,0.9855072463768115,OnTime,Minor,-3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,ORD,0,1238.0,,,0,0,4.0,,43,262.0,0,0,0,2,9.162790697674419,35.417226280572265,215,0.20179372197309417,6.569693745999405,26.68990286449396,0.18775981117452265,0.8042717699036288,11.256055925865713,7.53911978555433,7.805647840531561,6.146240345297592,4.663739342098765,8.923126313331776
241.0,,14.0,1344.0,1330,1125,245.0,nan,0,0.0,3,8,18.0,1143.0,SAN,1723.0,0,409,0.0,10,0.0,ORD,0.0,nan,3.0,16.0,AA,0.0,1987,1987-10-08,8,4,ORD-SAN,AA_ORD-SAN,1,1,1,0,Morning,American Airlines Inc.,On-time,16.0,0.0,1.0,3.0,0.0,1.0,19.0,19.0,0.0,206.76000000000002,,,-4.0,0.9836734693877551,0.9945578231292517,Moderate,Minor,4.0,0.2222222222222222,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,PHL,0,1245.0,,,0,0,1.0,,44,276.0,0,0,0,2,7.47209653092006,48.203609475264834,663,0.2208955223880597,6.787607124852966,34.03359665999102,0.18858275161770388,0.8128656446004391,17.659090060139704,10.87968122888779,11.478811110683052,3.2531838205847015,2.058941743727523,6.319746670997077
94.0,,-10.0,1328.0,1338,1154,104.0,nan,0,0.0,3,8,0.0,1154.0,ATL,594.0,0,761,0.0,10,0.0,DTW,0.0,nan,8.0,16.0,EA,0.0,1987,1987-10-08,8,4,DTW-ATL,EA_DTW-ATL,0,0,0,0,Morning,Eastern Air Lines Inc.,Early (<15min),16.0,0.0,1.0,8.0,0.0,1.0,24.0,24.0,0.0,71.28,,,-10.0,0.9038461538461539,0.967948717948718,OnTime,OnTime,10.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.0,SAN,0,1344.0,,,0,0,14.0,,45,266.0,0,0,0,2,8.985823336968375,28.74254822173564,917,0.2566560170394036,7.197746478873239,29.555714645375282,0.1719530300985288,0.9714079231084499,17.75869120654397,9.682550507505452,8.88888414399795,8.632229301956313,4.459933083121641,8.319008574044785
139.0,,-18.0,1619.0,1637,1200,157.0,nan,0,0.0,3,8,0.0,1200.0,MSP,1175.0,0,622,0.0,10,0.0,GEG,0.0,nan,5.0,10.0,NW,0.0,1987,1987-10-08,8,4,GEG-MSP,NW_GEG-MSP,0,0,0,0,Morning,Northwest Airlines Inc.,Early (>15min),10.0,0.0,1.0,5.0,0.0,1.0,15.0,15.0,0.0,141.0,,,-18.0,0.8853503184713376,0.9617834394904459,OnTime,OnTime,18.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-10.0,ATL,0,1328.0,,,0,0,0.0,,46,248.0,0,0,0,2,0.8955223880597015,31.972560758475105,134,0.10948905109489052,5.521156671728957,32.633066746631066,0.1761806635093935,0.7782980408974326,10.188920454545455,4.833152757739791,5.982245681381958,6.1052397671214615,4.109440579562349,4.4255367643706975
55.0,,12.0,1308.0,1256,1215,41.0,nan,0,0.0,3,8,-2.0,1213.0,SYR,175.0,0,269,0.0,10,0.0,BTV,0.0,nan,4.0,11.0,US,0.0,1987,1987-10-08,8,4,BTV-SYR,US_BTV-SYR,0,0,1,0,Morning,US Airways Inc. (Merged with America West 9/05. Reporting for both starting 10/07.),On-time,11.0,0.0,1.0,4.0,0.0,1.0,15.0,15.0,0.0,21.0,,,14.0,0.6585365853658536,0.8861788617886178,OnTime,Minor,-14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-18.0,MSP,0,1619.0,,,0,0,0.0,,47,260.0,0,0,0,2,-1.4,7.700649323271382,5,0.0,6.569693745999405,26.68990286449396,0.18775981117452265,0.8042717699036288,12.039325842696629,6.892197671740891,10.154377880184331,4.1994014216236435,1.4127201013235458,8.504003049942813
82.0,,12.0,1337.0,1325,1215,70.0,nan,0,0.0,3,8,0.0,1215.0,MCI,392.0,0,1071,0.0,10,0.0,MEM,0.0,nan,4.0,14.0,NW,0.0,1987,1987-10-08,8,4,MEM-MCI,NW_MEM-MCI,0,0,1,0,Morning,Northwest Airlines Inc.,On-time,14.0,0.0,1.0,4.0,0.0,1.0,18.0,18.0,0.0,47.04,,,12.0,0.8285714285714285,0.9428571428571427,OnTime,Minor,-12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,SYR,0,1308.0,,,0,0,12.0,,48,272.0,0,0,0,2,3.533707865168539,16.325138798660518,178,0.16853932584269662,5.521156671728957,32.633066746631066,0.1761806635093935,0.7782980408974326,14.718118719569047,6.310779897691748,6.374564643799472,4.354889589905363,2.198270997030979,6.6534811813626185
96.0,,6.0,1355.0,1349,1210,99.0,nan,0,0.0,3,8,9.0,1219.0,ATL,594.0,0,493,0.0,10,0.0,DTW,0.0,nan,8.0,16.0,NW,0.0,1987,1987-10-08,8,4,DTW-ATL,NW_DTW-ATL,1,0,1,0,Morning,Northwest Airlines Inc.,On-time,16.0,0.0,1.0,8.0,0.0,1.0,24.0,24.0,0.0,71.28,,,-3.0,0.9696969696969697,0.98989898989899,Minor,Minor,3.0,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.0,MCI,0,1337.0,,,0,0,12.0,,49,278.0,0,0,0,2,8.985823336968375,28.74254822173564,917,0.2566560170394036,5.521156671728957,32.633066746631066,0.1761806635093935,0.7782980408974326,17.75869120654397,9.682550507505452,8.88888414399795,8.632229301956313,4.459933083121641,8.319008574044785
55.0,,4.0,1316.0,1312,1224,48.0,nan,0,0.0,3,8,-3.0,1221.0,ORF,157.0,0,1655,0.0,10,0.0,IAD,0.0,nan,4.0,15.0,UA,0.0,1987,1987-10-08,8,4,IAD-ORF,UA_IAD-ORF,0,0,1,0,Morning,United Air Lines Inc.,On-time,15.0,0.0,1.0,4.0,0.0,1.0,19.0,19.0,0.0,18.84,,,7.0,0.8541666666666666,0.9513888888888888,OnTime,Minor,-7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,ATL,0,1355.0,,,0,0,6.0,,50,282.0,0,0,0,2,9.693181818181818,31.89939571889929,88,0.1797752808988764,8.57450984128194,33.69243437235446,0.20679164534586222,0.8128211376810331,17.211968011765787,10.432348894342434,9.530982604607429,3.872893459011711,1.34657635603993,8.217720781113378
92.0,,-5.0,1454.0,1459,1224,95.0,nan,0,0.0,3,8,-2.0,1222.0,DCA,612.0,0,612,0.0,10,0.0,ORD,0.0,nan,4.0,16.0,UA,0.0,1987,1987-10-08,8,4,ORD-DCA,UA_ORD-DCA,0,0,0,0,Morning,United Air Lines Inc.,Early (<15min),16.0,0.0,1.0,4.0,0.0,1.0,20.0,20.0,0.0,73.44,,,-3.0,0.968421052631579,0.9894736842105263,OnTime,OnTime,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,ORF,0,1316.0,,,0,0,4.0,,51,277.0,0,0,0,2,8.396488661302122,30.408144849145277,1367,0.20305980528511822,8.57450984128194,33.69243437235446,0.20679164534586222,0.8128211376810331,17.659090060139704,10.87968122888779,11.478811110683052,4.477812247100081,2.806304027798606,5.412460623031151
87.0,,5.0,1352.0,1347,1225,82.0,nan,0,0.0,3,8,0.0,1225.0,RDU,408.0,0,1034,0.0,10,0.0,JAX,0.0,nan,4.0,10.0,AA,0.0,1987,1987-10-08,8,4,JAX-RDU,AA_JAX-RDU,0,0,1,0,Morning,American Airlines Inc.,On-time,10.0,0.0,1.0,4.0,0.0,1.0,14.0,14.0,0.0,48.959999999999994,,,5.0,0.9390243902439024,0.9796747967479674,OnTime,Minor,-5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-5.0,DCA,0,1454.0,,,0,0,0.0,,52,282.0,0,0,0,2,1.144927536231884,21.233488645726617,69,0.08695652173913043,6.787607124852966,34.03359665999102,0.18858275161770388,0.8128656446004391,11.002294104152329,5.126127788893635,7.0908455625436755,4.359923344113067,2.4175287833192076,6.509084258017315
35.0,,-10.0,1300.0,1310,1225,45.0,nan,0,0.0,3,8,0.0,1225.0,HOU,148.0,0,930,0.0,10,0.0,AUS,0.0,nan,4.0,10.0,WN,0.0,1987,1987-10-08,8,4,AUS-HOU,WN_AUS-HOU,0,0,0,0,Morning,Southwest Airlines Co.,Early (<15min),10.0,0.0,1.0,4.0,0.0,1.0,14.0,14.0,0.0,17.759999999999998,,,-10.0,0.7777777777777778,0.9259259259259259,OnTime,OnTime,10.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,RDU,0,1352.0,,,0,0,5.0,,53,272.0,0,0,0,2,4.080123266563945,21.701532971615507,649,0.10076335877862595,5.548967815983523,24.533387762903637,0.16065711354947002,0.7787836619701237,10.608940293841826,5.896315961059512,5.397944664031621,4.034908428614793,2.019059071377202,6.027186272482944
83.0,,-3.0,1353.0,1356,1231,85.0,nan,0,0.0,3,8,-1.0,1230.0,RDU,356.0,0,1060,0.0,10,0.0,ATL,0.0,nan,4.0,17.0,AA,0.0,1987,1987-10-08,8,4,ATL-RDU,AA_ATL-RDU,0,0,0,0,Morning,American Airlines Inc.,Early (<15min),17.0,0.0,1.0,4.0,0.0,1.0,21.0,21.0,0.0,42.72,,,-2.0,0.9764705882352941,0.9921568627450981,OnTime,OnTime,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,EWR,0,1408.0,,,0,0,10.0,,55,279.0,0,0,0,2,9.157894736842104,29.33957517752153,798,0.18935643564356436,6.787607124852966,34.03359665999102,0.18858275161770388,0.8128656446004391,18.511662721773785,9.05152717348754,10.475203034175701,4.359923344113067,2.4175287833192076,6.509084258017315
98.0,,10.0,1408.0,1358,1219,99.0,nan,0,0.0,3,8,11.0,1230.0,EWR,529.0,0,110,0.0,10,0.0,CLT,0.0,nan,8.0,14.0,PI,0.0,1987,1987-10-08,8,4,CLT-EWR,PI_CLT-EWR,1,0,1,0,Morning,Piedmont Aviation Inc.,On-time,14.0,0.0,1.0,8.0,0.0,1.0,22.0,22.0,0.0,63.480000000000004,,,-1.0,0.98989898989899,0.9966329966329966,Minor,Minor,1.0,0.09090909090909091,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-10.0,HOU,0,1300.0,,,0,0,0.0,,54,282.0,0,0,0,2,14.616906474820144,44.79159752846059,556,0.26916524701873934,10.550869565217392,22.130275982409987,0.2337252652710066,0.9683369952048173,15.528921544454855,8.268943162429077,8.68861915032352,8.260139924093465,4.3554726426963715,12.409924640978245
